cdTimestamp,Location_ID,Latitude,Longitude,LULC_Type,Temperature,Humidity,Wind_Speed,Solar_Radiation,Precipitation,Air_Pressure,NDVI
2022-01-01 01:20:00,Station_6,48.22839481946234,-108.60652564070543,Forest,12.63,57.4,9.0,814.54,9,980.86,0.7
2022-01-01 01:25:00,Station_6,35.73660180606424,-108.26786470506696,Agricultural,28.02,40.91,11.26,475.4,2,1005.63,0.19
2022-01-01 01:30:00,Station_6,38.28880646111082,-84.77669182902757,Agricultural,26.14,37.23,8.67,129.91,10,1007.93,0.44
2022-01-01 01:35:00,Station_6,49.57027323802181,-101.1101565529782,Urban,8.22,33.92,3.51,823.49,3,1017.3,0.36
2022-01-01 01:40:00,Station_6,37.658583277070676,-99.11254040418932,Water,7.01,54.59,4.15,647.3,2,988.38,0.37
2022-01-01 01:45:00,Station_6,33.302314231947065,-116.50289734445366,Urban,-8.67,52.31,0.57,790.88,5,1048.2,0.66
2022-01-01 01:50:00,Station_6,30.450420570214384,-124.79547296957978,Barren,-1.72,58.29,10.16,726.03,1,1033.38,0.6
2022-01-01 01:55:00,Station_6,32.946855958676515,-104.58798625799027,Forest,32.2,66.02,4.3,676.98,10,1048.17,0.36
2022-01-01 02:00:00,Station_6,46.504999107873125,-92.71763162385412,Water,-7.46,57.08,3.94,828.41,4,1013.69,0.39
2022-01-01 02:05:00,Station_6,31.460158294947576,-94.8785186462123,Water,28.49,46.45,2.47,940.53,10,1027.03,0.79
2022-01-01 02:10:00,Station_6,35.779477387509274,-73.24806968758926,Urban,20.64,57.23,4.22,348.95,7,980.48,0.24
2022-01-01 02:15:00,Station_6,43.23365299259794,-62.98660014641388,Water,29.53,80.73,4.83,418.64,4,992.69,0.1
2022-01-01 02:20:00,Station_6,35.17535824691792,-106.42277642867481,Urban,-2.84,78.52,0.47,712.36,3,1039.31,0.28
2022-01-01 02:25:00,Station_6,42.20497916440161,-112.68098513407878,Water,21.83,39.63,0.18,254.25,3,1011.61,0.39
2022-01-01 02:30:00,Station_6,29.882673555093426,-64.8636564998678,Agricultural,9.07,64.01,7.18,823.95,4,993.36,0.43
2022-01-01 02:35:00,Station_6,35.55395167447643,-68.29644892534905,Water,4.02,49.68,5.65,437.08,0,1001.3,0.54
2022-01-01 02:40:00,Station_6,25.562575600459354,-112.3121154577241,Forest,25.94,32.2,7.57,122.17,4,1017.33,0.82
2022-01-01 02:45:00,Station_6,29.532602011925288,-96.62443275814908,Agricultural,30.7,84.79,2.33,326.01,5,1025.12,0.76
2022-01-01 02:50:00,Station_6,42.76805539026392,-103.12348701501998,Urban,-8.84,33.91,7.48,398.99,3,1005.01,0.83
2022-01-01 02:55:00,Station_6,41.071619734493076,-63.50298237007351,Forest,13.14,58.37,9.3,933.86,7,1031.55,0.44
2022-01-01 03:00:00,Station_6,36.7616214896095,-110.02968425994327,Water,-1.67,55.66,13.9,911.21,0,1033.38,0.54
2022-01-01 03:05:00,Station_6,47.16382149137549,-66.08315982034557,Agricultural,33.57,81.59,3.18,945.26,5,998.06,0.41
2022-01-01 03:10:00,Station_6,47.745796831681055,-102.81577122754653,Urban,24.58,73.02,0.61,129.69,0,1026.58,0.21
2022-01-01 03:15:00,Station_6,30.42893227684963,-113.35624371145019,Water,21.32,60.49,9.52,359.83,3,1018.69,0.64
2022-01-01 03:20:00,Station_6,40.568020355799284,-62.06229067405017,Forest,1.83,71.12,10.83,674.58,8,1016.65,0.14
2022-01-01 03:25:00,Station_6,29.405094694686085,-85.76393967993434,Water,13.43,54.16,5.3,790.3,2,1007.28,0.74
2022-01-01 03:30:00,Station_6,40.324597288545014,-123.94734153835937,Water,-5.2,34.59,7.56,408.28,10,1012.34,0.44
2022-01-01 03:35:00,Station_6,33.738345199892485,-61.13385809866492,Forest,20.0,70.89,13.11,641.86,2,1011.47,0.13
2022-01-01 03:40:00,Station_6,45.18461483612714,-76.88805926988607,Agricultural,12.61,48.69,4.6,422.65,0,1032.41,0.59
2022-01-01 03:45:00,Station_6,46.22977285880081,-122.21803444026145,Water,0.05,84.4,8.15,277.96,10,981.2,0.63
2022-01-01 03:50:00,Station_6,25.636119695535385,-99.53803955026501,Water,8.0,66.35,1.01,418.36,0,1031.1,0.42
2022-01-01 03:55:00,Station_6,27.08594932353052,-60.95982994650656,Agricultural,32.49,39.05,3.2,317.36,6,993.9,0.3
2022-01-01 04:00:00,Station_6,35.93957355494103,-112.91119934592548,Agricultural,3.31,33.91,4.49,661.05,4,1023.3,0.88
2022-01-01 04:05:00,Station_6,48.19560060659729,-67.20480733172357,Forest,26.46,35.3,14.97,491.45,9,1004.13,0.61
2022-01-01 04:10:00,Station_6,38.72113622505388,-75.94271681973788,Urban,31.22,79.43,12.59,913.64,7,984.97,0.46
2022-01-01 04:15:00,Station_6,48.2062642662119,-69.68461033210974,Urban,-8.61,73.98,10.04,631.87,4,996.33,0.45
2022-01-01 04:20:00,Station_6,36.32176108537822,-88.21624886748107,Barren,-7.5,53.93,1.65,186.2,6,980.7,0.16
2022-01-01 04:25:00,Station_6,35.073195996462715,-96.38693029562742,Barren,13.86,44.62,9.83,626.46,1,1015.97,0.47
2022-01-01 04:30:00,Station_6,49.356803929989766,-97.99129917255122,Barren,32.47,82.09,4.21,157.76,4,1000.6,0.51
2022-01-01 04:35:00,Station_6,46.86308721096225,-123.84480279370975,Urban,-4.92,86.73,10.25,625.86,5,993.72,0.17
2022-01-01 04:40:00,Station_6,39.65559194973095,-75.4035959571345,Urban,1.83,70.07,6.35,580.34,9,993.38,0.84
2022-01-01 04:45:00,Station_6,43.47465269882626,-105.74173147549261,Water,25.87,80.05,9.38,354.1,9,1042.47,0.4
2022-01-01 04:50:00,Station_6,40.383346365419996,-114.83900304822227,Barren,22.81,77.85,0.98,119.97,1,995.25,0.64
2022-01-01 04:55:00,Station_6,45.142009013634706,-99.81635410388354,Agricultural,21.45,75.47,11.1,197.62,1,992.92,0.47
2022-01-01 05:00:00,Station_6,30.575691732813397,-67.06894923464559,Forest,-0.33,66.02,11.19,946.7,7,1039.48,0.4
2022-01-01 05:05:00,Station_6,46.04897667787391,-71.26738692187745,Urban,1.36,49.76,11.35,774.32,2,1005.58,0.76
2022-01-01 05:10:00,Station_6,25.418747371574923,-121.09593475722508,Barren,10.4,65.1,13.35,755.93,8,1026.42,0.13
2022-01-01 05:15:00,Station_6,29.057363188085006,-73.23000289886161,Barren,5.18,80.69,0.36,107.54,6,1000.77,0.68
2022-01-01 05:20:00,Station_6,25.091749330415126,-81.68538430932134,Forest,-8.11,82.92,11.33,121.48,3,1046.42,0.43
2022-01-01 05:25:00,Station_6,27.549625999214943,-69.81831086406102,Urban,17.22,40.29,5.02,764.29,6,992.17,0.28
2022-01-01 05:30:00,Station_6,33.88747875857766,-121.22539499249609,Urban,23.83,69.72,10.76,418.14,3,1043.09,0.59
2022-01-01 05:35:00,Station_6,28.096408714662083,-81.72080684055209,Water,-0.92,32.4,4.89,107.94,9,1039.4,0.24
2022-01-01 05:40:00,Station_6,29.81365397352163,-74.93781298615096,Water,-6.62,49.62,0.01,842.2,4,1038.14,0.82
2022-01-01 05:45:00,Station_6,48.77878230955755,-106.28581896639673,Forest,5.66,65.76,1.12,395.85,6,993.98,0.26
2022-01-01 05:50:00,Station_6,41.06122309026499,-79.07169849881322,Water,19.03,32.25,9.96,362.8,10,1017.8,0.86
2022-01-01 05:55:00,Station_6,31.809470159667626,-85.30916000907727,Agricultural,22.84,89.4,12.97,878.58,2,1009.88,0.39
2022-01-01 06:00:00,Station_6,32.432389694904614,-81.78642882116547,Urban,12.22,57.66,2.97,497.74,0,1011.81,0.89
2022-01-01 06:05:00,Station_6,27.879223091982805,-119.2404556478842,Agricultural,21.08,41.14,8.44,266.23,8,1014.44,0.59
2022-01-01 06:10:00,Station_6,48.00722004680257,-123.34268838815163,Water,34.65,38.28,13.92,786.42,5,1006.97,0.87
2022-01-01 06:15:00,Station_6,31.856254903971816,-82.56962464548374,Forest,7.05,55.93,6.65,796.83,1,1024.02,0.21
2022-01-01 06:20:00,Station_6,40.6515567938897,-100.48245384904509,Forest,18.17,77.39,3.92,330.1,5,1020.75,0.66
2022-01-01 06:25:00,Station_6,29.330526084886337,-60.535811344717075,Agricultural,14.99,49.53,0.3,922.31,7,998.94,0.72
2022-01-01 06:30:00,Station_6,37.170422095772764,-116.83061314622762,Urban,-7.39,73.49,1.38,306.4,3,1026.86,0.36
2022-01-01 06:35:00,Station_6,28.802673274319144,-102.00356362945574,Forest,28.96,63.19,11.93,975.67,6,1034.69,0.11
2022-01-01 06:40:00,Station_6,46.19318064662795,-66.85239308552363,Urban,0.43,53.73,0.09,709.33,0,983.79,0.21
2022-01-01 06:45:00,Station_6,32.48975882111008,-114.84341564417528,Barren,21.0,73.31,6.35,450.86,10,986.49,0.46
2022-01-01 06:50:00,Station_6,35.87856352829872,-73.99374353805247,Forest,20.15,81.62,6.86,250.18,4,1032.67,0.54
2022-01-01 06:55:00,Station_6,37.83592710782823,-82.96408342645829,Forest,14.37,73.1,8.71,340.9,4,1009.41,0.87
2022-01-01 07:00:00,Station_6,30.767799684853046,-64.0346425671988,Barren,21.2,73.55,4.55,663.7,4,1000.43,0.66
2022-01-01 07:05:00,Station_6,41.62004412800914,-122.38837369002876,Barren,31.46,77.52,3.6,817.99,10,1028.62,0.8
2022-01-01 07:10:00,Station_6,41.16787413236568,-97.37450911189221,Water,23.24,60.67,1.48,398.3,10,1049.27,0.38
2022-01-01 07:15:00,Station_6,27.253703018275754,-84.51879551499619,Urban,28.45,44.07,12.9,704.0,0,1043.12,0.49
2022-01-01 07:20:00,Station_6,38.00340699762789,-118.22083158387291,Barren,15.22,74.76,8.64,698.57,8,1004.68,0.13
2022-01-01 07:25:00,Station_6,40.07120590260787,-79.91854618445143,Urban,28.33,73.33,5.64,360.12,2,1009.23,0.65
2022-01-01 07:30:00,Station_6,31.27285664776975,-89.35141947975609,Water,4.42,87.32,0.57,779.79,7,982.7,0.65
2022-01-01 07:35:00,Station_6,37.16464004371862,-111.98287283900166,Water,2.88,56.83,11.0,885.28,4,999.42,0.21
2022-01-01 07:40:00,Station_6,33.434255900623924,-92.68986498334581,Forest,33.56,66.6,3.49,342.15,1,1048.25,0.57
2022-01-01 07:45:00,Station_6,44.74764657805298,-84.55878937407701,Agricultural,-7.21,41.99,3.66,108.99,10,984.36,0.19
2022-01-01 07:50:00,Station_6,39.87765470304182,-82.92965621811918,Urban,9.92,87.18,9.54,644.56,2,999.29,0.51
2022-01-01 07:55:00,Station_6,48.72206993445059,-95.13398642517605,Water,18.85,47.92,11.09,273.41,8,997.14,0.82
2022-01-01 08:00:00,Station_6,38.16223696580781,-101.01708356245067,Agricultural,-7.2,66.92,9.75,142.94,1,1016.97,0.31
2022-01-01 08:05:00,Station_6,28.92832244356991,-81.21537499273171,Barren,32.84,89.6,7.83,266.15,2,1035.78,0.86
2022-01-01 08:10:00,Station_6,27.66400142734714,-121.1125134045714,Water,23.74,65.19,14.39,117.34,2,1043.55,0.72
2022-01-01 08:15:00,Station_6,31.59461132469977,-62.33575571010046,Urban,-1.42,75.25,9.5,817.97,8,988.13,0.23
2022-01-01 08:20:00,Station_6,33.005724193028456,-84.71758634435119,Forest,-0.68,36.49,2.7,471.22,8,1026.22,0.75
2022-01-01 08:25:00,Station_6,38.77187505391549,-120.69191187326147,Water,2.48,56.84,1.71,106.35,7,1034.25,0.25
2022-01-01 08:30:00,Station_6,43.11726025820279,-74.27327116384431,Forest,11.97,61.41,9.88,358.67,4,1010.4,0.16
2022-01-01 08:35:00,Station_6,30.230272899423596,-94.26845918761873,Barren,-6.71,55.6,10.88,320.52,1,1047.35,0.81
2022-01-01 08:40:00,Station_6,39.275372415718124,-102.07797935146084,Forest,26.78,72.42,0.85,726.14,10,1010.58,0.5
2022-01-01 08:45:00,Station_6,31.03840555280441,-104.27747291675279,Water,19.12,38.11,5.29,663.79,3,981.12,0.44
2022-01-01 08:50:00,Station_6,37.329333089122315,-81.78223907098828,Agricultural,31.98,76.93,11.9,315.18,8,1032.79,0.78
2022-01-01 08:55:00,Station_6,42.606529364488054,-84.07657592908566,Water,-7.33,77.24,5.86,867.67,2,996.32,0.27
2022-01-01 09:00:00,Station_6,41.691361446295694,-105.04740497799045,Agricultural,21.61,37.14,13.46,160.55,6,1018.01,0.31
2022-01-01 09:05:00,Station_6,34.23953212473219,-86.49093556611649,Barren,25.34,34.23,0.96,320.07,7,1036.85,0.25
2022-01-01 09:10:00,Station_6,46.07011544562435,-91.95652680200538,Forest,11.43,44.48,13.57,630.89,3,1033.03,0.68
2022-01-01 09:15:00,Station_6,31.859377480704374,-119.6031619594735,Water,-2.94,53.04,12.54,217.33,9,1031.09,0.67
2022-01-01 09:20:00,Station_6,46.14399478975741,-103.20678724850183,Water,-4.59,76.4,1.92,644.8,0,997.53,0.67
2022-01-01 09:25:00,Station_6,29.08992724349929,-77.47312836930983,Agricultural,34.26,41.69,4.41,508.53,4,1030.81,0.39
2022-01-01 09:30:00,Station_6,25.280479064914964,-62.30229831309355,Agricultural,19.58,47.61,8.09,431.13,9,1021.83,0.12
2022-01-01 09:35:00,Station_6,26.514496934067537,-85.48068944505316,Barren,32.04,81.96,11.46,840.16,1,985.55,0.15
2022-01-01 09:40:00,Station_6,43.515387841388005,-101.12122528828384,Forest,-9.11,40.7,2.45,959.36,1,1005.38,0.64
2022-01-01 09:45:00,Station_6,44.97043933900585,-68.0243646047058,Urban,23.15,78.61,4.31,244.01,4,1016.43,0.32
2022-01-01 09:50:00,Station_6,31.311330440122752,-122.58644576680068,Water,4.43,67.52,2.28,594.55,9,1037.65,0.4
2022-01-01 09:55:00,Station_6,30.65211253026168,-111.79430192360249,Water,-0.04,32.3,0.26,267.25,0,1000.51,0.26
2022-01-01 10:00:00,Station_6,26.479081774540735,-97.21503030061159,Agricultural,15.89,39.13,14.21,734.28,6,1012.74,0.12
2022-01-01 10:05:00,Station_6,33.84439300382223,-89.83391606221039,Urban,-8.96,78.24,6.95,825.1,3,1007.69,0.33
2022-01-01 10:10:00,Station_6,36.545425094243384,-64.17659135643925,Barren,-8.77,56.01,1.89,542.92,9,1015.2,0.54
2022-01-01 10:15:00,Station_6,31.24965683955167,-97.14220892843448,Agricultural,-5.89,53.01,8.32,986.62,1,980.25,0.32
2022-01-01 10:20:00,Station_6,37.89599245224837,-71.84263443947137,Barren,-9.83,86.73,9.66,888.93,10,1046.14,0.27
2022-01-01 10:25:00,Station_6,26.439605023333158,-107.94549900301786,Urban,34.43,34.92,5.72,203.33,7,1022.43,0.7
2022-01-01 10:30:00,Station_6,25.073640114806786,-74.20477871867536,Forest,2.58,57.63,1.67,855.59,2,999.23,0.67
2022-01-01 10:35:00,Station_6,30.789623601737954,-75.87482289319368,Urban,4.9,38.08,1.6,563.48,2,1001.14,0.27
2022-01-01 10:40:00,Station_6,26.12519190741627,-92.0800419346989,Agricultural,1.42,71.73,1.68,649.5,2,993.33,0.54
2022-01-01 10:45:00,Station_6,31.698562176379582,-70.2700826647708,Forest,8.03,46.08,12.49,456.75,6,1045.38,0.43
2022-01-01 10:50:00,Station_6,47.06930175506488,-83.8711836033865,Agricultural,20.39,76.74,9.16,194.82,9,980.84,0.27
2022-01-01 10:55:00,Station_6,41.665291164531666,-116.411021064329,Agricultural,-3.3,74.16,4.46,161.13,7,1012.21,0.68
2022-01-01 11:00:00,Station_6,38.152483223703015,-76.51196062159215,Agricultural,11.96,42.15,13.8,541.33,8,1012.15,0.15
2022-01-01 11:05:00,Station_6,26.943320428744087,-92.61063741773975,Forest,2.28,62.29,11.34,944.45,7,997.37,0.31
2022-01-01 11:10:00,Station_6,45.57600128119066,-118.89119288326539,Urban,8.34,88.47,14.85,471.05,0,1022.37,0.35
2022-01-01 11:15:00,Station_6,45.649569254854114,-82.7032028317276,Urban,17.53,53.23,14.36,464.03,0,1013.51,0.12
2022-01-01 11:20:00,Station_6,43.22592180006353,-76.69138882237814,Agricultural,7.77,88.74,7.8,669.0,8,1013.19,0.8
2022-01-01 11:25:00,Station_6,45.69690488984018,-107.10649366605435,Forest,-7.01,61.33,5.4,162.7,8,991.77,0.31
2022-01-01 11:30:00,Station_6,27.51152752584783,-66.6532244388222,Agricultural,-5.76,56.94,12.54,733.96,9,987.16,0.55
2022-01-01 11:35:00,Station_6,39.76553951562532,-113.09310601081879,Water,-0.72,56.3,8.73,184.15,9,983.88,0.45
2022-01-01 11:40:00,Station_6,34.61225489531548,-62.18616257107674,Barren,15.52,77.87,11.23,574.95,10,1043.65,0.65
2022-01-01 11:45:00,Station_6,43.48931327643714,-79.39365838756325,Barren,-6.75,79.62,12.04,656.72,1,1031.35,0.22
2022-01-01 11:50:00,Station_6,32.15862732398118,-90.94844301483988,Agricultural,3.1,32.89,5.13,126.45,1,1025.84,0.37
2022-01-01 11:55:00,Station_6,32.236158835766936,-64.57371332998466,Water,3.52,63.07,5.4,575.71,5,1004.85,0.23
2022-01-01 12:00:00,Station_6,29.225244081047546,-89.44481898898162,Urban,29.11,72.85,1.32,155.02,10,1029.29,0.22
2022-01-01 12:05:00,Station_6,34.06504288737144,-95.24334139232232,Urban,11.03,62.08,11.59,735.1,2,1017.63,0.13
2022-01-01 12:10:00,Station_6,28.62284371914128,-108.45122115958885,Urban,10.38,56.41,1.67,367.5,10,992.73,0.33
2022-01-01 12:15:00,Station_6,41.33721717677472,-100.59393783736668,Water,5.37,38.14,7.64,573.32,9,1013.75,0.69
2022-01-01 12:20:00,Station_6,41.95838990217158,-62.5206529275356,Agricultural,-9.21,32.83,7.62,561.42,3,1000.83,0.52
2022-01-01 12:25:00,Station_6,47.76014685900137,-96.71202050031297,Agricultural,32.1,31.86,4.56,920.29,9,1026.95,0.2
2022-01-01 12:30:00,Station_6,46.10109038005646,-87.90014766986154,Urban,17.36,74.53,7.46,872.53,9,1020.76,0.84
2022-01-01 12:35:00,Station_6,42.983467515170794,-84.66460548300823,Water,16.44,62.68,3.26,189.73,3,1019.12,0.28
2022-01-01 12:40:00,Station_6,42.95515145477028,-88.67332528325605,Barren,3.25,62.84,6.43,166.35,5,1021.39,0.13
2022-01-01 12:45:00,Station_6,27.74506569989942,-106.75451100595153,Forest,-8.52,47.12,13.02,500.91,4,983.4,0.48
2022-01-01 12:50:00,Station_6,26.426105333118937,-63.779682234651766,Barren,-3.85,37.92,12.82,283.71,7,1040.51,0.1
2022-01-01 12:55:00,Station_6,49.23306338797356,-123.17545584422525,Urban,13.47,76.75,11.15,376.63,7,1047.12,0.7
2022-01-01 13:00:00,Station_6,42.3263812495438,-90.32307397183973,Water,-3.19,88.15,13.82,185.13,8,1003.19,0.25
2022-01-01 13:05:00,Station_6,29.447889587928657,-67.06816694536762,Water,4.3,38.65,12.75,374.44,0,984.94,0.78
2022-01-01 13:10:00,Station_6,46.57171397040999,-102.3627455191297,Agricultural,-1.56,75.98,7.65,525.66,1,1025.8,0.48
2022-01-01 13:15:00,Station_6,41.344037837423464,-74.88319674094242,Forest,31.85,89.4,10.79,818.5,2,1017.44,0.37
2022-01-01 13:20:00,Station_6,39.73849688272368,-86.91641271483817,Barren,4.81,83.44,1.64,744.42,0,1015.22,0.35
2022-01-01 13:25:00,Station_6,26.15167897314023,-98.08924401478258,Barren,15.61,73.33,12.9,788.13,3,1013.49,0.75
2022-01-01 13:30:00,Station_6,43.40583055999085,-70.86874309705206,Agricultural,6.9,61.36,5.69,816.18,3,1002.08,0.54
2022-01-01 13:35:00,Station_6,35.626308347316055,-86.85444408382618,Water,19.13,82.54,13.5,681.59,0,1038.34,0.3
2022-01-01 13:40:00,Station_6,34.447238554486155,-100.62587425620278,Water,31.46,49.91,1.98,121.53,7,1001.21,0.15
2022-01-01 13:45:00,Station_6,42.78972833668787,-118.11796785007999,Agricultural,-7.27,54.12,3.88,429.14,0,1025.16,0.31
2022-01-01 13:50:00,Station_6,33.97035365507574,-91.48859371050517,Forest,-7.38,71.01,8.84,546.08,10,1040.46,0.11
2022-01-01 13:55:00,Station_6,47.687110949017374,-92.64007202788122,Urban,10.44,35.53,5.01,990.83,9,1035.13,0.8
2022-01-01 14:00:00,Station_6,36.381335924092525,-88.89250735690338,Barren,12.73,34.81,9.62,369.85,6,1003.44,0.5
2022-01-01 14:05:00,Station_6,37.34728846179403,-68.10642741425039,Agricultural,1.12,71.84,14.36,117.48,10,1033.73,0.82
2022-01-01 14:10:00,Station_6,35.34608348220608,-120.38677246090805,Water,12.91,60.44,13.79,515.72,9,988.29,0.63
2022-01-01 14:15:00,Station_6,39.2010462652651,-74.31369415815814,Barren,-7.74,72.13,3.89,441.74,4,987.98,0.63
2022-01-01 14:20:00,Station_6,39.39676171580985,-62.264843843200886,Agricultural,-3.39,84.16,0.5,280.71,7,988.76,0.3
2022-01-01 14:25:00,Station_6,31.040963931477147,-100.16564735230963,Urban,2.79,59.52,11.19,399.91,2,1021.28,0.14
2022-01-01 14:30:00,Station_6,44.57021569578392,-108.09490006517689,Barren,9.59,71.17,0.72,652.56,3,1002.62,0.69
2022-01-01 14:35:00,Station_6,44.59625848909653,-87.15959164410631,Forest,13.16,30.02,9.21,719.23,7,1003.36,0.32
2022-01-01 14:40:00,Station_6,37.67053275551331,-100.81406914497845,Forest,12.08,68.93,14.92,472.65,1,990.79,0.37
2022-01-01 14:45:00,Station_6,43.34968544616835,-105.45621021407445,Barren,17.12,89.64,12.26,201.75,3,996.64,0.42
2022-01-01 14:50:00,Station_6,39.75831359399649,-94.82452994059514,Agricultural,3.02,78.59,4.58,753.8,2,980.14,0.4
2022-01-01 14:55:00,Station_6,44.12062791667494,-108.07060763612199,Urban,-0.16,69.94,0.58,616.98,1,1019.26,0.42
2022-01-01 15:00:00,Station_6,29.772117960380992,-70.74721060840915,Urban,-7.48,61.16,2.69,163.06,6,980.17,0.45
2022-01-01 15:05:00,Station_6,41.79477020059035,-82.57219119332714,Barren,7.62,76.28,14.76,217.75,10,980.52,0.82
2022-01-01 15:10:00,Station_6,27.448773658342557,-93.44276785618068,Forest,24.26,83.5,0.48,817.37,10,1011.73,0.41
2022-01-01 15:15:00,Station_6,41.47678418635198,-71.05844952275561,Water,22.34,40.94,11.18,564.11,9,980.82,0.16
2022-01-01 15:20:00,Station_6,28.548696012126015,-66.54854230024627,Forest,27.44,65.08,4.1,429.24,1,1006.66,0.65
2022-01-01 15:25:00,Station_6,30.302619745646535,-82.14874888447677,Barren,-5.25,81.24,8.62,468.16,0,1046.64,0.61
2022-01-01 15:30:00,Station_6,41.85347044868351,-68.29880269077432,Urban,23.91,86.7,9.59,153.75,6,989.45,0.5
2022-01-01 15:35:00,Station_6,38.60448283488606,-86.28898747030962,Water,-7.15,43.26,1.17,721.57,3,980.08,0.2
2022-01-01 15:40:00,Station_6,26.553070074436576,-100.73211674525692,Agricultural,28.11,86.28,2.0,576.65,9,1006.93,0.81
2022-01-01 15:45:00,Station_6,45.78530536240821,-76.50829342458385,Agricultural,15.1,37.72,9.87,588.27,7,1038.74,0.27
2022-01-01 15:50:00,Station_6,44.01282861614666,-114.88987889600809,Barren,31.76,60.75,5.19,343.02,1,981.44,0.16
2022-01-01 15:55:00,Station_6,37.86691987138257,-86.83767976053788,Barren,27.49,40.62,14.45,231.43,7,1042.23,0.66
2022-01-01 16:00:00,Station_6,44.697661848109284,-95.26609120613921,Forest,14.95,41.6,9.2,340.22,0,1008.28,0.29
2022-01-01 16:05:00,Station_6,26.516735013720513,-81.54598686874424,Forest,17.96,85.64,0.25,679.27,7,1027.63,0.58
2022-01-01 16:10:00,Station_6,30.366833683212278,-64.85946106832807,Urban,34.42,71.14,11.61,120.59,1,1046.94,0.12
2022-01-01 16:15:00,Station_6,26.935774448544585,-74.83250887297483,Water,3.07,84.63,8.42,526.49,4,1039.39,0.67
2022-01-01 16:20:00,Station_6,34.71794042911466,-114.3415482806508,Forest,-2.41,83.49,1.13,982.62,9,1029.12,0.78
2022-01-01 16:25:00,Station_6,42.76934790476875,-68.70038600618386,Barren,14.41,41.62,11.5,675.94,0,1030.62,0.69
2022-01-01 16:30:00,Station_6,39.15456409060675,-82.02488830218448,Urban,20.71,84.76,1.39,663.08,0,1038.5,0.26
2022-01-01 16:35:00,Station_6,39.15670244191607,-114.5463886865383,Water,21.14,72.65,6.02,530.35,1,986.92,0.16
2022-01-01 16:40:00,Station_6,34.393775440133396,-120.44729391449891,Agricultural,-7.28,60.85,4.14,529.46,8,1034.36,0.37
2022-01-01 16:45:00,Station_6,33.92108249016003,-95.76380879152197,Forest,1.66,71.73,7.02,743.05,2,988.97,0.31
2022-01-01 16:50:00,Station_6,49.6635300637237,-76.82596045745674,Forest,9.7,38.5,8.69,430.28,7,996.41,0.9
2022-01-01 16:55:00,Station_6,39.429853305606805,-86.70306652907263,Water,21.85,46.84,7.73,759.99,8,980.11,0.89
2022-01-01 17:00:00,Station_6,45.595412632456,-78.04883193183316,Forest,31.07,81.62,7.37,111.33,3,1024.82,0.66
2022-01-01 17:05:00,Station_6,32.01209644958787,-116.24016308827352,Urban,33.75,85.97,3.27,824.45,7,1010.45,0.29
2022-01-01 17:10:00,Station_6,25.748013978817518,-87.7229639419551,Barren,22.91,39.69,10.3,125.42,7,990.87,0.2
2022-01-01 17:15:00,Station_6,34.94809472563329,-100.4331524908516,Water,2.16,39.49,5.07,932.41,8,980.21,0.3
2022-01-01 17:20:00,Station_6,41.39488682562302,-61.865851260352734,Urban,20.9,70.64,4.69,143.73,0,981.91,0.62
2022-01-01 17:25:00,Station_6,39.713613070144575,-76.5478145642121,Water,12.13,44.68,5.82,748.73,10,988.2,0.15
2022-01-01 17:30:00,Station_6,29.780903883996203,-107.83364273130336,Forest,3.24,68.28,9.96,666.39,2,982.35,0.14
2022-01-01 17:35:00,Station_6,40.69492956133953,-122.9403068086135,Water,34.86,65.11,11.61,258.93,0,1016.29,0.39
2022-01-01 17:40:00,Station_6,48.322167372032965,-100.38680972067908,Water,33.56,65.07,11.59,439.99,7,1032.71,0.85
2022-01-01 17:45:00,Station_6,27.535025062798447,-106.25081407630815,Agricultural,16.45,55.52,7.99,533.44,4,1011.37,0.6
2022-01-01 17:50:00,Station_6,40.6108002209861,-120.82143670834411,Urban,14.7,53.17,4.99,132.93,3,982.57,0.61
2022-01-01 17:55:00,Station_6,42.11394735812692,-119.87440295762971,Forest,27.46,38.38,6.07,765.92,5,1034.27,0.71
2022-01-01 18:00:00,Station_6,41.01555847345023,-81.94441479199529,Urban,10.26,85.91,0.41,995.47,8,1043.46,0.44
2022-01-01 18:05:00,Station_6,39.81563094204288,-76.33389878160537,Forest,-4.27,87.59,7.1,420.75,5,990.41,0.17
2022-01-01 18:10:00,Station_6,47.879686473068226,-109.5694055590305,Urban,0.8,62.92,9.51,740.8,4,997.88,0.56
2022-01-01 18:15:00,Station_6,49.60699491464959,-94.73641087904346,Barren,27.25,87.43,7.53,626.5,9,1025.79,0.37
2022-01-01 18:20:00,Station_6,27.975532127117088,-83.22660618171537,Agricultural,24.6,34.01,12.94,734.16,8,1005.74,0.7
2022-01-01 18:25:00,Station_6,36.94607913203403,-63.51643865936004,Urban,33.69,82.9,3.8,343.48,7,1026.67,0.46
2022-01-01 18:30:00,Station_6,36.0468564645268,-89.10415847226224,Agricultural,16.76,54.51,8.72,600.5,4,992.7,0.77
2022-01-01 18:35:00,Station_6,35.68357735214819,-109.54343923999348,Urban,19.16,59.49,14.7,425.41,0,1037.3,0.55
2022-01-01 18:40:00,Station_6,43.3131490784625,-110.79304412192069,Urban,-8.92,31.57,5.02,192.86,10,1029.71,0.7
2022-01-01 18:45:00,Station_6,44.60627413930304,-83.47184896843939,Water,17.91,32.83,1.35,124.7,1,999.54,0.66
